file,sample_rate,peak,rms,dc,power_spectral_centroid_hz
Whisper-81-20-source.wav,48000,0.1478567123413086,0.030046245162499357,-4.754339655240377e-08,3291.1812552603706
Whisper-81-20-synth-matched.wav,48000,0.46483922004699707,0.1000000040131329,2.0733779355725075e-06,1710.567275102372
Whisper-81-20-synth.wav,48000,0.10664772987365723,0.022942908505944867,4.300827834200352e-07,1710.567248014808
Whisper-81-60-source-matched.wav,48000,0.4920952320098877,0.10000000352256701,-4.582603772481283e-08,3291.179123973681
Whisper-81-60-source.wav,48000,0.1795368194580078,0.036484170287021125,-4.7460198402404786e-08,3291.1791144663543
Whisper-81-60-synth-matched.wav,48000,0.4534115791320801,0.09999999819690136,9.044866137048031e-06,1855.9883527697218
Whisper-81-60-synth.wav,48000,0.18590915203094482,0.041002302824628765,3.6741245260581055e-06,1855.9883581296012
baseline-synth-45-127-matched.wav,48000,0.4454132318496704,0.10000000339672294,1.9571137059717738e-05,1182.9116913025105
baseline-synth-45-127.wav,48000,0.3137321472167969,0.07043619307325591,1.3768229574123596e-05,1182.9117016949976
baseline-synth-45-25-matched.wav,48000,0.5004850625991821,0.09999999953211927,2.703127857456182e-06,894.2790251432298
baseline-synth-45-25.wav,48000,0.13011646270751953,0.025998084425743972,6.590952522101554e-07,894.2790318724761
baseline-synth-45-76-matched.wav,48000,0.4734458923339844,0.10000000363310672,8.707567603584934e-06,1029.4043234024737
baseline-synth-45-76.wav,48000,0.21570980548858643,0.04556167261645298,3.93554008506397e-06,1029.4043360562753
baseline-synth-60-127-matched.wav,48000,0.43829572200775146,0.09999999858432082,1.6445459976316767e-05,1531.6968392832166
baseline-synth-60-127.wav,48000,0.3166555166244507,0.07224700021921798,1.1865805061732201e-05,1531.6968169286833
baseline-synth-60-25-matched.wav,48000,0.4306901693344116,0.10000000071708891,1.7447226205246246e-06,1087.9342873732103
baseline-synth-60-25.wav,48000,0.11784553527832031,0.02736202516724817,4.3456601177124265e-07,1087.9342707256603
baseline-synth-60-76-matched.wav,48000,0.42988133430480957,0.09999999800121503,7.099533909337318e-06,1285.188260383933
baseline-synth-60-76.wav,48000,0.2037656307220459,0.047400425652060554,3.33454846305416e-06,1285.188262298407
baseline-synth-81-127-matched.wav,48000,0.45793473720550537,0.1000000013054935,2.102823085845151e-05,2370.875842473876
baseline-synth-81-127.wav,48000,0.36833512783050537,0.08043397540656153,1.6903284283235987e-05,2370.8758061966923
baseline-synth-81-25-matched.wav,48000,0.4746537208557129,0.10000000157243111,2.025473030640724e-06,1740.4798961667655
baseline-synth-81-25.wav,48000,0.14751005172729492,0.03107741575911725,5.888596593223988e-07,1740.4799037370065
baseline-synth-81-76-matched.wav,48000,0.4735240936279297,0.0999999999892283,9.232095412989246e-06,2011.7445998522028
baseline-synth-81-76.wav,48000,0.25440454483032227,0.05372577712393173,4.933246639259952e-06,2011.744571027157
